zawodnik,pozycja,nr_okrazenia,czas_okr_s,czas_kum_s,dystans_m,predkosc_kmh,tempo_min_km,godzina_biegu
WOŚ Rafal,3,49,543,26553,1725,11.436,5.246,7.3757
WOŚ Rafal,3,50,548,27101,1725,11.332,5.295,7.528
WOŚ Rafal,3,51,546,27647,1725,11.374,5.275,7.6798
WOŚ Rafal,3,52,549,28197,1725,11.311,5.304,7.8324
WOŚ Rafal,3,53,554,28751,1725,11.209,5.353,7.9865
WOŚ Rafal,3,54,552,29304,1725,11.25,5.333,8.1401
WOŚ Rafal,3,55,694,29999,1725,8.948,6.705,8.3329
WOŚ Rafal,3,56,559,30558,1725,11.109,5.401,8.4883
WOŚ Rafal,3,57,547,31106,1725,11.353,5.285,8.6404
WOŚ Rafal,3,58,548,31654,1725,11.332,5.295,8.7928
WOŚ Rafal,3,59,544,32199,1725,11.415,5.256,8.9442
WOŚ Rafal,3,60,543,32743,1725,11.436,5.246,9.0952
WOŚ Rafal,3,61,688,33432,1725,9.026,6.647,9.2866
WOŚ Rafal,3,62,552,33984,1725,11.25,5.333,9.4399
WOŚ Rafal,3,63,571,34555,1725,10.876,5.517,9.5987
WOŚ Rafal,3,64,553,35109,1725,11.23,5.343,9.7526
WOŚ Rafal,3,65,548,35658,1725,11.332,5.295,9.9049
WOŚ Rafal,3,66,543,36201,1725,11.436,5.246,10.0558
WOŚ Rafal,3,67,553,36754,1725,11.23,5.343,10.2095
WOŚ Rafal,3,68,546,37301,1725,11.374,5.275,10.3614
WOŚ Rafal,3,69,551,37853,1725,11.27,5.324,10.5147
WOŚ Rafal,3,70,561,38414,1725,11.07,5.42,10.6707
WOŚ Rafal,3,71,561,38976,1725,11.07,5.42,10.8266
WOŚ Rafal,3,72,559,39535,1725,11.109,5.401,10.9819
WOŚ Rafal,3,73,556,40091,1725,11.169,5.372,11.1364
WOŚ Rafal,3,74,589,40680,1725,10.543,5.691,11.3001
WOŚ Rafal,3,75,593,41274,1725,10.472,5.729,11.4651
WOŚ Rafal,3,76,547,41822,1725,11.353,5.285,11.6172
WOŚ Rafal,3,77,565,42387,1725,10.991,5.459,11.7743
WOŚ Rafal,3,78,560,42948,1725,11.089,5.411,11.93
WOŚ Rafal,3,79,559,43508,1725,11.109,5.401,12.0855
WOŚ Rafal,3,80,587,44095,1725,10.579,5.671,12.2487
WOŚ Rafal,3,81,559,44654,1725,11.109,5.401,12.404
WOŚ Rafal,3,82,565,45220,1725,10.991,5.459,12.5611
WOŚ Rafal,3,83,584,45804,1725,10.634,5.643,12.7235
WOŚ Rafal,3,84,596,46401,1725,10.419,5.758,12.8891
WOŚ Rafal,3,85,568,46969,1725,10.933,5.488,13.0471
WOŚ Rafal,3,86,571,47541,1725,10.876,5.517,13.2059
WOŚ Rafal,3,87,572,48113,1725,10.857,5.527,13.3648
WOŚ Rafal,3,88,574,48688,1725,10.819,5.546,13.5243
WOŚ Rafal,3,89,573,49261,1725,10.838,5.536,13.6835
WOŚ Rafal,3,90,570,49832,1725,10.895,5.507,13.8421
WOŚ Rafal,3,91,572,50404,1725,10.857,5.527,14.0011
WOŚ Rafal,3,92,639,51043,1725,9.718,6.174,14.1786
WOŚ Rafal,3,93,577,51621,1725,10.763,5.575,14.3392
WOŚ Rafal,3,94,581,52203,1725,10.688,5.614,14.5008
WOŚ Rafal,3,95,591,52795,1725,10.508,5.71,14.6652
WOŚ Rafal,3,96,595,53390,1725,10.437,5.749,14.8305
WOŚ Rafal,3,97,598,53988,1725,10.385,5.778,14.9968
WOŚ Rafal,3,98,628,54616,1725,9.889,6.068,15.1712
WOŚ Rafal,3,99,597,55214,1725,10.402,5.768,15.3372
WOŚ Rafal,3,100,600,55814,1725,10.35,5.797,15.5039
WOŚ Rafal,3,101,604,56418,1725,10.281,5.836,15.6717
WOŚ Rafal,3,102,611,57029,1725,10.164,5.903,15.8415
WOŚ Rafal,3,103,599,57629,1725,10.367,5.787,16.0081
WOŚ Rafal,3,104,631,58260,1725,9.842,6.097,16.1834
WOŚ Rafal,3,105,636,58897,1725,9.764,6.145,16.3603
WOŚ Rafal,3,106,803,59701,1725,7.733,7.758,16.5835
WOŚ Rafal,3,107,605,60306,1725,10.264,5.845,16.7516
WOŚ Rafal,3,108,633,60939,1725,9.81,6.116,16.9275
WOŚ Rafal,3,109,584,61524,1725,10.634,5.643,17.0899
WOŚ Rafal,3,110,592,62116,1725,10.49,5.72,17.2544
WOŚ Rafal,3,111,601,62717,1725,10.333,5.807,17.4215
WOŚ Rafal,3,112,612,63330,1725,10.147,5.913,17.5916
WOŚ Rafal,3,113,640,63970,1725,9.703,6.184,17.7694
WOŚ Rafal,3,114,627,64598,1725,9.904,6.058,17.9438
WOŚ Rafal,3,115,636,65234,1725,9.764,6.145,18.1207
WOŚ Rafal,3,116,660,65895,1725,9.409,6.377,18.304
WOŚ Rafal,3,117,617,66512,1725,10.065,5.961,18.4756
WOŚ Rafal,3,118,708,67220,1725,8.771,6.841,18.6723
WOŚ Rafal,3,119,623,67843,1725,9.968,6.019,18.8454
WOŚ Rafal,3,120,630,68474,1725,9.857,6.087,19.0205
WOŚ Rafal,3,121,599,69073,1725,10.367,5.787,19.187
WOŚ Rafal,3,122,596,69669,1725,10.419,5.758,19.3525
WOŚ Rafal,3,123,596,70265,1725,10.419,5.758,19.5182
WOŚ Rafal,3,124,600,70866,1725,10.35,5.797,19.6849
WOŚ Rafal,3,125,635,71501,1725,9.78,6.135,19.8615
WOŚ Rafal,3,126,650,72152,1725,9.554,6.28,20.0421
WOŚ Rafal,3,127,616,72769,1725,10.081,5.952,20.2135
WOŚ Rafal,3,128,623,73392,1725,9.968,6.019,20.3866
WOŚ Rafal,3,129,658,74050,1725,9.438,6.357,20.5695
WOŚ Rafal,3,130,610,74661,1725,10.18,5.894,20.7391
WOŚ Rafal,3,131,890,75551,1725,6.978,8.599,20.9864
WOŚ Rafal,3,132,602,76153,1725,10.316,5.816,21.1536
WOŚ Rafal,3,133,598,76752,1725,10.385,5.778,21.32
WOŚ Rafal,3,134,636,77389,1725,9.764,6.145,21.4968
WOŚ Rafal,3,135,664,78053,1725,9.352,6.415,21.6813
WOŚ Rafal,3,136,746,78799,1725,8.324,7.208,21.8886
WOŚ Rafal,3,137,732,79531,1725,8.484,7.072,22.092
WOŚ Rafal,3,138,821,80353,1725,7.564,7.932,22.3202
WOŚ Rafal,3,139,808,81161,1725,7.686,7.807,22.5447
WOŚ Rafal,3,140,687,81849,1725,9.039,6.638,22.7357
WOŚ Rafal,3,141,709,82559,1725,8.759,6.85,22.933
WOŚ Rafal,3,142,698,83257,1725,8.897,6.744,23.127
WOŚ Rafal,3,143,648,83906,1725,9.583,6.261,23.3072
WOŚ Rafal,3,144,679,84586,1725,9.146,6.56,23.496
WOŚ Rafal,3,145,652,85239,1725,9.525,6.3,23.6774
WOŚ Rafal,3,146,608,85847,1725,10.214,5.874,23.8465
MAŁYSZEK Leszek,4,1,501,501,1725,12.395,4.841,0.1392
MAŁYSZEK Leszek,4,2,507,1009,1725,12.249,4.899,0.2803
MAŁYSZEK Leszek,4,3,510,1519,1725,12.176,4.928,0.422
MAŁYSZEK Leszek,4,4,505,2025,1725,12.297,4.879,0.5624
MAŁYSZEK Leszek,4,5,503,2528,1725,12.346,4.86,0.7022
MAŁYSZEK Leszek,4,6,509,3038,1725,12.2,4.918,0.8438
MAŁYSZEK Leszek,4,7,508,3546,1725,12.224,4.908,0.9851
MAŁYSZEK Leszek,4,8,525,4072,1725,11.829,5.072,1.1311
MAŁYSZEK Leszek,4,9,514,4587,1725,12.082,4.966,1.2741
MAŁYSZEK Leszek,4,10,508,5095,1725,12.224,4.908,1.4153
MAŁYSZEK Leszek,4,11,523,5618,1725,11.874,5.053,1.5607
MAŁYSZEK Leszek,4,12,511,6130,1725,12.153,4.937,1.7027
MAŁYSZEK Leszek,4,13,511,6641,1725,12.153,4.937,1.8447
MAŁYSZEK Leszek,4,14,504,7145,1725,12.321,4.87,1.9848
MAŁYSZEK Leszek,4,15,507,7653,1725,12.249,4.899,2.1259
MAŁYSZEK Leszek,4,16,507,8161,1725,12.249,4.899,2.267
MAŁYSZEK Leszek,4,17,509,8671,1725,12.2,4.918,2.4085
MAŁYSZEK Leszek,4,18,514,9185,1725,12.082,4.966,2.5514
MAŁYSZEK Leszek,4,19,514,9699,1725,12.082,4.966,2.6942
MAŁYSZEK Leszek,4,20,512,10212,1725,12.129,4.947,2.8366
MAŁYSZEK Leszek,4,21,529,10741,1725,11.739,5.111,2.9836
MAŁYSZEK Leszek,4,22,521,11262,1725,11.919,5.034,3.1284
MAŁYSZEK Leszek,4,23,516,11779,1725,12.035,4.986,3.2719
MAŁYSZEK Leszek,4,24,531,12310,1725,11.695,5.13,3.4196
MAŁYSZEK Leszek,4,25,529,12840,1725,11.739,5.111,3.5666
MAŁYSZEK Leszek,4,26,515,13356,1725,12.058,4.976,3.7099
MAŁYSZEK Leszek,4,27,527,13883,1725,11.784,5.092,3.8564
MAŁYSZEK Leszek,4,28,527,14411,1725,11.784,5.092,4.0031
MAŁYSZEK Leszek,4,29,527,14939,1725,11.784,5.092,4.1497
MAŁYSZEK Leszek,4,30,521,15460,1725,11.919,5.034,4.2945
MAŁYSZEK Leszek,4,31,549,16010,1725,11.311,5.304,4.4472
MAŁYSZEK Leszek,4,32,527,16537,1725,11.784,5.092,4.5937
MAŁYSZEK Leszek,4,33,525,17063,1725,11.829,5.072,4.7397
MAŁYSZEK Leszek,4,34,529,17592,1725,11.739,5.111,4.8866
MAŁYSZEK Leszek,4,35,531,18123,1725,11.695,5.13,5.0342
MAŁYSZEK Leszek,4,36,535,18659,1725,11.607,5.169,5.183
MAŁYSZEK Leszek,4,37,546,19206,1725,11.374,5.275,5.3349
MAŁYSZEK Leszek,4,38,531,19737,1725,11.695,5.13,5.4825
MAŁYSZEK Leszek,4,39,535,20273,1725,11.607,5.169,5.6313
MAŁYSZEK Leszek,4,40,533,20806,1725,11.651,5.15,5.7795
MAŁYSZEK Leszek,4,41,565,21372,1725,10.991,5.459,5.9367
MAŁYSZEK Leszek,4,42,559,21932,1725,11.109,5.401,6.0922
MAŁYSZEK Leszek,4,43,564,22496,1725,11.011,5.449,6.249
MAŁYSZEK Leszek,4,44,596,23093,1725,10.419,5.758,6.4147
MAŁYSZEK Leszek,4,45,534,23628,1725,11.629,5.159,6.5633
MAŁYSZEK Leszek,4,46,547,24175,1725,11.353,5.285,6.7154
MAŁYSZEK Leszek,4,47,550,24726,1725,11.291,5.314,6.8683
MAŁYSZEK Leszek,4,48,535,25262,1725,11.607,5.169,7.0171
MAŁYSZEK Leszek,4,49,527,25790,1725,11.784,5.092,7.1638
MAŁYSZEK Leszek,4,50,547,26337,1725,11.353,5.285,7.3157
MAŁYSZEK Leszek,4,51,540,26877,1725,11.5,5.217,7.4658
MAŁYSZEK Leszek,4,52,547,27424,1725,11.353,5.285,7.6178
MAŁYSZEK Leszek,4,53,557,27981,1725,11.149,5.382,7.7725
MAŁYSZEK Leszek,4,54,570,28552,1725,10.895,5.507,7.9311
MAŁYSZEK Leszek,4,55,605,29157,1725,10.264,5.845,8.0992
MAŁYSZEK Leszek,4,56,555,29713,1725,11.189,5.362,8.2535
MAŁYSZEK Leszek,4,57,535,30248,1725,11.607,5.169,8.4022
MAŁYSZEK Leszek,4,58,534,30782,1725,11.629,5.159,8.5507
MAŁYSZEK Leszek,4,59,545,31328,1725,11.394,5.266,8.7023
MAŁYSZEK Leszek,4,60,579,31907,1725,10.725,5.594,8.8632
MAŁYSZEK Leszek,4,61,570,32477,1725,10.895,5.507,9.0215
MAŁYSZEK Leszek,4,62,614,33092,1725,10.114,5.932,9.1923
MAŁYSZEK Leszek,4,63,566,33659,1725,10.972,5.469,9.3498
MAŁYSZEK Leszek,4,64,571,34230,1725,10.876,5.517,9.5085
MAŁYSZEK Leszek,4,65,595,34826,1725,10.437,5.749,9.6738
MAŁYSZEK Leszek,4,66,621,35447,1725,10.0,6.0,9.8464
MAŁYSZEK Leszek,4,67,576,36023,1725,10.781,5.565,10.0064
MAŁYSZEK Leszek,4,68,587,36611,1725,10.579,5.671,10.1697
MAŁYSZEK Leszek,4,69,559,37171,1725,11.109,5.401,10.3252
MAŁYSZEK Leszek,4,70,546,37717,1725,11.374,5.275,10.4769
MAŁYSZEK Leszek,4,71,543,38260,1725,11.436,5.246,10.6278
MAŁYSZEK Leszek,4,72,547,38808,1725,11.353,5.285,10.78
MAŁYSZEK Leszek,4,73,526,39335,1725,11.806,5.082,10.9264
MAŁYSZEK Leszek,4,74,529,39864,1725,11.739,5.111,11.0734
MAŁYSZEK Leszek,4,75,555,40420,1725,11.189,5.362,11.2278
MAŁYSZEK Leszek,4,76,539,40960,1725,11.521,5.208,11.3778
MAŁYSZEK Leszek,4,77,545,41505,1725,11.394,5.266,11.5292
MAŁYSZEK Leszek,4,78,560,42066,1725,11.089,5.411,11.6849
MAŁYSZEK Leszek,4,79,540,42606,1725,11.5,5.217,11.835
MAŁYSZEK Leszek,4,80,543,43150,1725,11.436,5.246,11.986
MAŁYSZEK Leszek,4,81,652,43802,1725,9.525,6.3,12.1673
MAŁYSZEK Leszek,4,82,567,44370,1725,10.952,5.478,12.3249
MAŁYSZEK Leszek,4,83,562,44933,1725,11.05,5.43,12.4813
MAŁYSZEK Leszek,4,84,760,45693,1725,8.171,7.343,12.6924
MAŁYSZEK Leszek,4,85,579,46272,1725,10.725,5.594,12.8535
MAŁYSZEK Leszek,4,86,612,46885,1725,10.147,5.913,13.0236
MAŁYSZEK Leszek,4,87,594,47480,1725,10.455,5.739,13.1888
MAŁYSZEK Leszek,4,88,601,48081,1725,10.333,5.807,13.356
MAŁYSZEK Leszek,4,89,603,48685,1725,10.299,5.826,13.5237
MAŁYSZEK Leszek,4,90,638,49323,1725,9.734,6.164,13.7009
MAŁYSZEK Leszek,4,91,613,49937,1725,10.131,5.923,13.8714
MAŁYSZEK Leszek,4,92,652,50589,1725,9.525,6.3,14.0526
MAŁYSZEK Leszek,4,93,588,51177,1725,10.561,5.681,14.2159
MAŁYSZEK Leszek,4,94,630,51808,1725,9.857,6.087,14.3911
MAŁYSZEK Leszek,4,95,620,52428,1725,10.016,5.99,14.5634
MAŁYSZEK Leszek,4,96,590,53019,1725,10.525,5.7,14.7274
MAŁYSZEK Leszek,4,97,621,53640,1725,10.0,6.0,14.9001
MAŁYSZEK Leszek,4,98,628,54269,1725,9.889,6.068,15.0747
MAŁYSZEK Leszek,4,99,711,54981,1725,8.734,6.87,15.2724
MAŁYSZEK Leszek,4,100,648,55629,1725,9.583,6.261,15.4525
MAŁYSZEK Leszek,4,101,657,56287,1725,9.452,6.348,15.6352
MAŁYSZEK Leszek,4,102,619,56906,1725,10.032,5.981,15.8073
MAŁYSZEK Leszek,4,103,621,57527,1725,10.0,6.0,15.9798
MAŁYSZEK Leszek,4,104,613,58141,1725,10.131,5.923,16.1502
MAŁYSZEK Leszek,4,105,634,58775,1725,9.795,6.126,16.3265
MAŁYSZEK Leszek,4,106,613,59389,1725,10.131,5.923,16.4969
MAŁYSZEK Leszek,4,107,617,60007,1725,10.065,5.961,16.6685
MAŁYSZEK Leszek,4,108,675,60682,1725,9.2,6.522,16.8561
MAŁYSZEK Leszek,4,109,828,61511,1725,7.5,8.0,17.0863
MAŁYSZEK Leszek,4,110,794,62306,1725,7.821,7.671,17.3071
MAŁYSZEK Leszek,4,111,742,63048,1725,8.369,7.169,17.5132
MAŁYSZEK Leszek,4,112,650,63698,1725,9.554,6.28,17.6938
MAŁYSZEK Leszek,4,113,672,64370,1725,9.241,6.493,17.8807
MAŁYSZEK Leszek,4,114,679,65050,1725,9.146,6.56,18.0695
MAŁYSZEK Leszek,4,115,698,65749,1725,8.897,6.744,18.2635
MAŁYSZEK Leszek,4,116,756,66505,1725,8.214,7.304,18.4737
MAŁYSZEK Leszek,4,117,710,67216,1725,8.746,6.86,18.671
MAŁYSZEK Leszek,4,118,647,67863,1725,9.598,6.251,18.851
MAŁYSZEK Leszek,4,119,609,68473,1725,10.197,5.884,19.0202
MAŁYSZEK Leszek,4,120,611,69084,1725,10.164,5.903,19.1901
MAŁYSZEK Leszek,4,121,686,69771,1725,9.052,6.628,19.3807
MAŁYSZEK Leszek,4,122,750,70521,1725,8.28,7.246,19.5891
MAŁYSZEK Leszek,4,123,744,71266,1725,8.347,7.188,19.796
MAŁYSZEK Leszek,4,124,796,72063,1725,7.802,7.691,20.0174
MAŁYSZEK Leszek,4,125,670,72733,1725,9.269,6.473,20.2037
MAŁYSZEK Leszek,4,126,679,73413,1725,9.146,6.56,20.3924
MAŁYSZEK Leszek,4,127,705,74118,1725,8.809,6.812,20.5884
MAŁYSZEK Leszek,4,128,767,74886,1725,8.096,7.411,20.8016
MAŁYSZEK Leszek,4,129,749,75635,1725,8.291,7.237,21.0097
MAŁYSZEK Leszek,4,130,961,76597,1725,6.462,9.285,21.2769
MAŁYSZEK Leszek,4,131,772,77369,1725,8.044,7.459,21.4913
MAŁYSZEK Leszek,4,132,871,78241,1725,7.13,8.415,21.7335
MAŁYSZEK Leszek,4,133,945,79186,1725,6.571,9.13,21.9961
MAŁYSZEK Leszek,4,134,953,80139,1725,6.516,9.208,22.261
MAŁYSZEK Leszek,4,135,765,80905,1725,8.118,7.391,22.4737
MAŁYSZEK Leszek,4,136,713,81619,1725,8.71,6.889,22.6718
MAŁYSZEK Leszek,4,137,765,82384,1725,8.118,7.391,22.8845
MAŁYSZEK Leszek,4,138,776,83161,1725,8.003,7.498,23.1003
MAŁYSZEK Leszek,4,139,858,84019,1725,7.238,8.29,23.3387
MAŁYSZEK Leszek,4,140,847,84867,1725,7.332,8.184,23.5741
MAŁYSZEK Leszek,4,141,729,85596,1725,8.519,7.043,23.7768
MAŁYSZEK Leszek,4,142,732,86329,1725,8.484,7.072,23.9803
SCEGAUSKAS Tadas,5,1,512,513,1725,12.129,4.947,0.1425
SCEGAUSKAS Tadas,5,2,504,1018,1725,12.321,4.87,0.2826
SCEGAUSKAS Tadas,5,3,500,1518,1725,12.42,4.831,0.4216
SCEGAUSKAS Tadas,5,4,496,2014,1725,12.52,4.792,0.5594
SCEGAUSKAS Tadas,5,5,499,2514,1725,12.445,4.821,0.6983
SCEGAUSKAS Tadas,5,6,498,3012,1725,12.47,4.812,0.8367
SCEGAUSKAS Tadas,5,7,499,3512,1725,12.445,4.821,0.9754
SCEGAUSKAS Tadas,5,8,500,4012,1725,12.42,4.831,1.1145
SCEGAUSKAS Tadas,5,9,497,4510,1725,12.495,4.802,1.2528
SCEGAUSKAS Tadas,5,10,503,5013,1725,12.346,4.86,1.3926
SCEGAUSKAS Tadas,5,11,500,5514,1725,12.42,4.831,1.5316
SCEGAUSKAS Tadas,5,12,499,6013,1725,12.445,4.821,1.6703
SCEGAUSKAS Tadas,5,13,498,6511,1725,12.47,4.812,1.8087
SCEGAUSKAS Tadas,5,14,494,7006,1725,12.571,4.773,1.9461
SCEGAUSKAS Tadas,5,15,496,7502,1725,12.52,4.792,2.0839
SCEGAUSKAS Tadas,5,16,580,8082,1725,10.707,5.604,2.2451
SCEGAUSKAS Tadas,5,17,485,8568,1725,12.804,4.686,2.3799
SCEGAUSKAS Tadas,5,18,490,9058,1725,12.673,4.734,2.5162
SCEGAUSKAS Tadas,5,19,502,9561,1725,12.371,4.85,2.6558
SCEGAUSKAS Tadas,5,20,499,10060,1725,12.445,4.821,2.7944
SCEGAUSKAS Tadas,5,21,501,10561,1725,12.395,4.841,2.9337
SCEGAUSKAS Tadas,5,22,501,11063,1725,12.395,4.841,3.073
SCEGAUSKAS Tadas,5,23,496,11559,1725,12.52,4.792,3.2108
SCEGAUSKAS Tadas,5,24,493,12052,1725,12.596,4.763,3.3479
SCEGAUSKAS Tadas,5,25,500,12553,1725,12.42,4.831,3.4868
SCEGAUSKAS Tadas,5,26,502,13055,1725,12.371,4.85,3.6264
SCEGAUSKAS Tadas,5,27,497,13553,1725,12.495,4.802,3.7647
SCEGAUSKAS Tadas,5,28,501,14055,1725,12.395,4.841,3.904
SCEGAUSKAS Tadas,5,29,504,14559,1725,12.321,4.87,4.0441
SCEGAUSKAS Tadas,5,30,506,15065,1725,12.273,4.889,4.1846
SCEGAUSKAS Tadas,5,31,494,15559,1725,12.571,4.773,4.322
SCEGAUSKAS Tadas,5,32,491,16051,1725,12.648,4.744,4.4587
SCEGAUSKAS Tadas,5,33,506,16558,1725,12.273,4.889,4.5994
SCEGAUSKAS Tadas,5,34,503,17061,1725,12.346,4.86,4.7393
SCEGAUSKAS Tadas,5,35,508,17570,1725,12.224,4.908,4.8804
SCEGAUSKAS Tadas,5,36,496,18066,1725,12.52,4.792,5.0184
SCEGAUSKAS Tadas,5,37,499,18566,1725,12.445,4.821,5.1572
SCEGAUSKAS Tadas,5,38,501,19067,1725,12.395,4.841,5.2965
SCEGAUSKAS Tadas,5,39,504,19572,1725,12.321,4.87,5.4367
SCEGAUSKAS Tadas,5,40,510,20082,1725,12.176,4.928,5.5783
SCEGAUSKAS Tadas,5,41,508,20591,1725,12.224,4.908,5.7196
SCEGAUSKAS Tadas,5,42,510,21101,1725,12.176,4.928,5.8614
SCEGAUSKAS Tadas,5,43,515,21617,1725,12.058,4.976,6.0047
SCEGAUSKAS Tadas,5,44,508,22125,1725,12.224,4.908,6.146
SCEGAUSKAS Tadas,5,45,522,22648,1725,11.897,5.043,6.2911
SCEGAUSKAS Tadas,5,46,512,23160,1725,12.129,4.947,6.4334
SCEGAUSKAS Tadas,5,47,494,23655,1725,12.571,4.773,6.5709
SCEGAUSKAS Tadas,5,48,500,24156,1725,12.42,4.831,6.71
SCEGAUSKAS Tadas,5,49,493,24649,1725,12.596,4.763,6.8471
SCEGAUSKAS Tadas,5,50,495,25145,1725,12.545,4.783,6.9846
SCEGAUSKAS Tadas,5,51,500,25645,1725,12.42,4.831,7.1236
SCEGAUSKAS Tadas,5,52,498,26143,1725,12.47,4.812,7.262
SCEGAUSKAS Tadas,5,53,494,26638,1725,12.571,4.773,7.3995
SCEGAUSKAS Tadas,5,54,501,27140,1725,12.395,4.841,7.5388
SCEGAUSKAS Tadas,5,55,501,27642,1725,12.395,4.841,7.6782
SCEGAUSKAS Tadas,5,56,499,28141,1725,12.445,4.821,7.8171
SCEGAUSKAS Tadas,5,57,509,28651,1725,12.2,4.918,7.9586
SCEGAUSKAS Tadas,5,58,506,29157,1725,12.273,4.889,8.0993
SCEGAUSKAS Tadas,5,59,512,29670,1725,12.129,4.947,8.2417
SCEGAUSKAS Tadas,5,60,519,30189,1725,11.965,5.014,8.3859
SCEGAUSKAS Tadas,5,61,514,30704,1725,12.082,4.966,8.5288
SCEGAUSKAS Tadas,5,62,493,31197,1725,12.596,4.763,8.6657
SCEGAUSKAS Tadas,5,63,493,31690,1725,12.596,4.763,8.8028
SCEGAUSKAS Tadas,5,64,497,32187,1725,12.495,4.802,8.941
SCEGAUSKAS Tadas,5,65,499,32687,1725,12.445,4.821,9.0799
SCEGAUSKAS Tadas,5,66,519,33207,1725,11.965,5.014,9.2243
SCEGAUSKAS Tadas,5,67,516,33724,1725,12.035,4.986,9.3676
SCEGAUSKAS Tadas,5,68,504,34228,1725,12.321,4.87,9.5077
SCEGAUSKAS Tadas,5,69,502,34730,1725,12.371,4.85,9.6473
SCEGAUSKAS Tadas,5,70,507,35238,1725,12.249,4.899,9.7883
SCEGAUSKAS Tadas,5,71,497,35735,1725,12.495,4.802,9.9264
SCEGAUSKAS Tadas,5,72,500,36236,1725,12.42,4.831,10.0655
SCEGAUSKAS Tadas,5,73,505,36741,1725,12.297,4.879,10.2059
SCEGAUSKAS Tadas,5,74,523,37265,1725,11.874,5.053,10.3514
SCEGAUSKAS Tadas,5,75,505,37770,1725,12.297,4.879,10.4917
SCEGAUSKAS Tadas,5,76,509,38280,1725,12.2,4.918,10.6332
SCEGAUSKAS Tadas,5,77,523,38803,1725,11.874,5.053,10.7787
SCEGAUSKAS Tadas,5,78,531,39335,1725,11.695,5.13,10.9263
SCEGAUSKAS Tadas,5,79,518,39853,1725,11.988,5.005,11.0703
SCEGAUSKAS Tadas,5,80,511,40364,1725,12.153,4.937,11.2123
SCEGAUSKAS Tadas,5,81,551,40916,1725,11.27,5.324,11.3655
SCEGAUSKAS Tadas,5,82,509,41426,1725,12.2,4.918,11.5072
SCEGAUSKAS Tadas,5,83,516,41942,1725,12.035,4.986,11.6507
SCEGAUSKAS Tadas,5,84,524,42467,1725,11.851,5.063,11.7963
SCEGAUSKAS Tadas,5,85,519,42986,1725,11.965,5.014,11.9406
SCEGAUSKAS Tadas,5,86,585,43572,1725,10.615,5.652,12.1033
SCEGAUSKAS Tadas,5,87,566,44139,1725,10.972,5.469,12.2608
SCEGAUSKAS Tadas,5,88,561,44700,1725,11.07,5.42,12.4168
SCEGAUSKAS Tadas,5,89,539,45240,1725,11.521,5.208,12.5666
SCEGAUSKAS Tadas,5,90,568,45809,1725,10.933,5.488,12.7246
SCEGAUSKAS Tadas,5,91,535,46344,1725,11.607,5.169,12.8734
SCEGAUSKAS Tadas,5,92,543,46888,1725,11.436,5.246,13.0244
SCEGAUSKAS Tadas,5,93,552,47440,1725,11.25,5.333,13.1778
SCEGAUSKAS Tadas,5,94,565,48005,1725,10.991,5.459,13.3348
SCEGAUSKAS Tadas,5,95,557,48562,1725,11.149,5.382,13.4895
SCEGAUSKAS Tadas,5,96,583,49145,1725,10.652,5.633,13.6515
SCEGAUSKAS Tadas,5,97,547,49693,1725,11.353,5.285,13.8035
SCEGAUSKAS Tadas,5,98,566,50259,1725,10.972,5.469,13.9609
SCEGAUSKAS Tadas,5,99,583,50843,1725,10.652,5.633,14.1231
SCEGAUSKAS Tadas,5,100,595,51439,1725,10.437,5.749,14.2886
SCEGAUSKAS Tadas,5,101,555,51995,1725,11.189,5.362,14.4431
SCEGAUSKAS Tadas,5,102,556,52551,1725,11.169,5.372,14.5976
SCEGAUSKAS Tadas,5,103,589,53141,1725,10.543,5.691,14.7613
SCEGAUSKAS Tadas,5,104,592,53734,1725,10.49,5.72,14.926
SCEGAUSKAS Tadas,5,105,598,54332,1725,10.385,5.778,15.0923
SCEGAUSKAS Tadas,5,106,574,54907,1725,10.819,5.546,15.2518
SCEGAUSKAS Tadas,5,107,584,55491,1725,10.634,5.643,15.4142
SCEGAUSKAS Tadas,5,108,580,56071,1725,10.707,5.604,15.5754
SCEGAUSKAS Tadas,5,109,624,56696,1725,9.952,6.029,15.7489
SCEGAUSKAS Tadas,5,110,610,57307,1725,10.18,5.894,15.9185
SCEGAUSKAS Tadas,5,111,627,57935,1725,9.904,6.058,16.0929
SCEGAUSKAS Tadas,5,112,608,58543,1725,10.214,5.874,16.2619
SCEGAUSKAS Tadas,5,113,646,59190,1725,9.613,6.242,16.4416
SCEGAUSKAS Tadas,5,114,614,59804,1725,10.114,5.932,16.6124
SCEGAUSKAS Tadas,5,115,632,60437,1725,9.826,6.106,16.7882
SCEGAUSKAS Tadas,5,116,749,61187,1725,8.291,7.237,16.9965
SCEGAUSKAS Tadas,5,117,903,62091,1725,6.877,8.725,17.2474
SCEGAUSKAS Tadas,5,118,1127,63218,1725,5.51,10.889,17.5605
SCEGAUSKAS Tadas,5,119,1068,64287,1725,5.815,10.319,17.8574
SCEGAUSKAS Tadas,5,120,1067,65354,1725,5.82,10.309,18.1539
SCEGAUSKAS Tadas,5,121,1141,66495,1725,5.443,11.024,18.4709
SCEGAUSKAS Tadas,5,122,1144,67640,1725,5.428,11.053,18.7889
SCEGAUSKAS Tadas,5,123,1236,68876,1725,5.024,11.942,19.1323
SCEGAUSKAS Tadas,5,124,1156,70033,1725,5.372,11.169,19.4535
